Insit.Punc	Insit.Pcol	Test.Punc	Test.Pcol	RTest.Punc	RTest.Pcol	RTest.rateUnc	RTest.rateCol	Out.acquire	Out.clear	LABX.base	LABX.time	LABX.dens	LABX.freq	LABX.colabx	LABX.susabx	LABX.susever	LABX.clr	LABX.clrAbx	LABX.clrEver	Abx.rateUnc	Abx.rateCol	LogLike
0.9859882379	0.0140117621	0.0000000000	0.8482800655	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009361775	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0029700185	1.0000000000	1.0000000000	1.0000000000	0.0228971455	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12087.4
0.0506646769	0.9493353231	0.0000000000	0.8304358781	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010020955	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0028800570	1.0000000000	1.0000000000	1.0000000000	0.0305857181	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12079.3
0.1189727815	0.8810272185	0.0000000000	0.8270057058	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010232167	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0035643984	1.0000000000	1.0000000000	1.0000000000	0.0360976155	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083.5
0.8272177814	0.1727822186	0.0000000000	0.8781867419	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010232167	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0020896891	1.0000000000	1.0000000000	1.0000000000	0.0318554960	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12121.3
0.7510985862	0.2489014138	0.0000000000	0.9063923956	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010232167	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0012841419	1.0000000000	1.0000000000	1.0000000000	0.0440243911	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12046.1
0.9332654379	0.0667345621	0.0000000000	0.8607844784	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011609772	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0012457547	1.0000000000	1.0000000000	1.0000000000	0.0505055754	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12093.8
0.9988366411	0.0011633589	0.0000000000	0.9053286291	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011609772	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0012373680	1.0000000000	1.0000000000	1.0000000000	0.0523391869	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12118.6
0.9047312683	0.0952687317	0.0000000000	0.9089044146	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253836	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0017953995	1.0000000000	1.0000000000	1.0000000000	0.0467352573	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12098.4
0.0229277464	0.9770722536	0.0000000000	0.9184158616	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253836	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0010447052	1.0000000000	1.0000000000	1.0000000000	0.0567292149	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12051.9
0.7045594233	0.2954405767	0.0000000000	0.8938215090	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253836	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0010534268	1.0000000000	1.0000000000	1.0000000000	0.0584981998	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12069.7
0.0911645971	0.9088354029	0.0000000000	0.8891998790	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253836	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0008862001	1.0000000000	1.0000000000	1.0000000000	0.0498571001	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12110.2
0.6099456922	0.3900543078	0.0000000000	0.9345472477	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010253836	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0008845533	1.0000000000	1.0000000000	1.0000000000	0.0497426901	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12065.4
0.8363620695	0.1636379305	0.0000000000	0.9199147822	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010445891	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0012627243	1.0000000000	1.0000000000	1.0000000000	0.0472492034	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12055.1
0.1210775692	0.8789224308	0.0000000000	0.8894585627	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010445891	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0015822434	1.0000000000	1.0000000000	1.0000000000	0.0430366523	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12095.8
0.1121059867	0.8878940133	0.0000000000	0.9005391654	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010445891	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0015119981	1.0000000000	1.0000000000	1.0000000000	0.0571573247	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12074.3
0.8373498226	0.1626501774	0.0000000000	0.9047317141	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011375446	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0012294815	1.0000000000	1.0000000000	1.0000000000	0.0415220994	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.5
0.8484553015	0.1515446985	0.0000000000	0.8828923016	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011389945	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0008316575	1.0000000000	1.0000000000	1.0000000000	0.0466633759	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12066.3
0.2628167049	0.7371832951	0.0000000000	0.8501647382	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011177958	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0013099363	1.0000000000	1.0000000000	1.0000000000	0.0502516509	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12102
0.0048650890	0.9951349110	0.0000000000	0.8986532519	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011177958	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0018929847	1.0000000000	1.0000000000	1.0000000000	0.0497159124	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12110.6
0.8637096710	0.1362903290	0.0000000000	0.9258020083	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008896849	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0016075867	1.0000000000	1.0000000000	1.0000000000	0.0405577638	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12032.8
0.0180574012	0.9819425988	0.0000000000	0.9081671445	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009725774	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0022356715	1.0000000000	1.0000000000	1.0000000000	0.0499941506	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12048.2
0.9697641396	0.0302358604	0.0000000000	0.9301811997	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011955594	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0030155808	1.0000000000	1.0000000000	1.0000000000	0.0422208267	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12073
0.6392358317	0.3607641683	0.0000000000	0.8860564963	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010509769	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0047247842	1.0000000000	1.0000000000	1.0000000000	0.0364959187	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12061.6
0.4953603181	0.5046396819	0.0000000000	0.9191580200	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010509769	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048260459	1.0000000000	1.0000000000	1.0000000000	0.0247034083	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12043.2
0.2091293343	0.7908706657	0.0000000000	0.8465581856	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010509769	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0070068061	1.0000000000	1.0000000000	1.0000000000	0.0262431310	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12077
0.5056756742	0.4943243258	0.0000000000	0.8595318728	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010991852	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0067329090	1.0000000000	1.0000000000	1.0000000000	0.0404550699	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12102.7
0.2602503568	0.7397496432	0.0000000000	0.8793427664	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011230493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0056756305	1.0000000000	1.0000000000	1.0000000000	0.0349818401	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070
0.8125397255	0.1874602745	0.0000000000	0.8846520329	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011230493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0050989711	1.0000000000	1.0000000000	1.0000000000	0.0351845210	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083
0.4860721774	0.5139278226	0.0000000000	0.8719074448	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011230493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0089908403	1.0000000000	1.0000000000	1.0000000000	0.0364289006	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12050.3
0.8448358638	0.1551641362	0.0000000000	0.8646118326	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011230493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0083456852	1.0000000000	1.0000000000	1.0000000000	0.0538616245	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12086.7
0.0893054951	0.9106945049	0.0000000000	0.8739765088	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010936900	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0111507060	1.0000000000	1.0000000000	1.0000000000	0.0629756192	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12088.4
0.4128877130	0.5871122870	0.0000000000	0.8654014467	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011681889	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0112741110	1.0000000000	1.0000000000	1.0000000000	0.0542916252	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12181.8
0.1531697374	0.8468302626	0.0000000000	0.8848062369	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011681889	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0092181849	1.0000000000	1.0000000000	1.0000000000	0.0400789994	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12141.4
0.1592984120	0.8407015880	0.0000000000	0.8927799286	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011681889	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0075350885	1.0000000000	1.0000000000	1.0000000000	0.0418121660	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12143.4
0.3994132789	0.6005867211	0.0000000000	0.8846633602	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011681889	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0074886985	1.0000000000	1.0000000000	1.0000000000	0.0491826374	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12117
0.5038154147	0.4961845853	0.0000000000	0.8629253332	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011448061	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0057325373	1.0000000000	1.0000000000	1.0000000000	0.0344505276	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12080
0.7640936358	0.2359063642	0.0000000000	0.8537297364	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010861862	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0064680160	1.0000000000	1.0000000000	1.0000000000	0.0441317371	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12108.1
0.0840905327	0.9159094673	0.0000000000	0.8598064086	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011221829	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0075346149	1.0000000000	1.0000000000	1.0000000000	0.0264336838	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12080.9
0.2218548070	0.7781451930	0.0000000000	0.8498382979	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011221829	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0123472658	1.0000000000	1.0000000000	1.0000000000	0.0317991641	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12092.6
0.9871079063	0.0128920937	0.0000000000	0.8667938750	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009158111	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0113285762	1.0000000000	1.0000000000	1.0000000000	0.0359774887	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12088.7
0.1132773441	0.8867226559	0.0000000000	0.8704845966	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010313348	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0140412692	1.0000000000	1.0000000000	1.0000000000	0.0249353014	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12071.4
0.1555085749	0.8444914251	0.0000000000	0.8834335172	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010313348	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0144702656	1.0000000000	1.0000000000	1.0000000000	0.0254052053	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12094.3
0.4001271206	0.5998728794	0.0000000000	0.8411205946	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009083448	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0122345061	1.0000000000	1.0000000000	1.0000000000	0.0212998741	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12052
0.7635841403	0.2364158597	0.0000000000	0.8783671917	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009083448	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0100733563	1.0000000000	1.0000000000	1.0000000000	0.0210540451	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12079.7
0.4869911885	0.5130088115	0.0000000000	0.8609296344	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009083448	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0133384877	1.0000000000	1.0000000000	1.0000000000	0.0145245927	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12050.5
0.0962515690	0.9037484310	0.0000000000	0.8266685924	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010677921	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0130137763	1.0000000000	1.0000000000	1.0000000000	0.0128012333	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12130.8
0.0945831617	0.9054168383	0.0000000000	0.8615961898	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011333013	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0176062644	1.0000000000	1.0000000000	1.0000000000	0.0092014942	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12071.3
0.3157835442	0.6842164558	0.0000000000	0.8595110073	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011333013	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0247232926	1.0000000000	1.0000000000	1.0000000000	0.0140878664	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12073.9
0.4054417584	0.5945582416	0.0000000000	0.8472369839	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010984360	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0245296709	1.0000000000	1.0000000000	1.0000000000	0.0143701730	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12189.3
0.1553281407	0.8446718593	0.0000000000	0.8334357311	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009992861	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0265566726	1.0000000000	1.0000000000	1.0000000000	0.0182674984	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12134.5
0.6763892785	0.3236107215	0.0000000000	0.7566017461	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012373538	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0194726124	1.0000000000	1.0000000000	1.0000000000	0.0185217703	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12157.2
0.0020003472	0.9979996528	0.0000000000	0.7860154099	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012247779	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0150783662	1.0000000000	1.0000000000	1.0000000000	0.0324011101	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12150.2
0.4300207370	0.5699792630	0.0000000000	0.7514334584	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011331077	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0154356086	1.0000000000	1.0000000000	1.0000000000	0.0504105372	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12174.2
0.9962502761	0.0037497239	0.0000000000	0.7473909259	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012109260	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0162013030	1.0000000000	1.0000000000	1.0000000000	0.0335282438	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12219.8
0.7527988142	0.2472011858	0.0000000000	0.7877374110	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012109260	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0222650048	1.0000000000	1.0000000000	1.0000000000	0.0305696084	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12260.7
0.9988974726	0.0011025274	0.0000000000	0.7493678173	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012109260	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0137228398	1.0000000000	1.0000000000	1.0000000000	0.0249585557	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12187.3
0.7134852890	0.2865147110	0.0000000000	0.7596921043	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012335733	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0097786220	1.0000000000	1.0000000000	1.0000000000	0.0250261009	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12180.6
0.0001675391	0.9998324609	0.0000000000	0.7622685786	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010119063	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0089585526	1.0000000000	1.0000000000	1.0000000000	0.0283550292	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12166.2
0.5626568848	0.4373431152	0.0000000000	0.8211746886	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012095878	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0094424728	1.0000000000	1.0000000000	1.0000000000	0.0265906230	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12143.1
0.9127145219	0.0872854781	0.0000000000	0.8270914756	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009816206	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0058645386	1.0000000000	1.0000000000	1.0000000000	0.0246948124	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12153.5
0.9876172542	0.0123827458	0.0000000000	0.8789391084	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008740112	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0051352425	1.0000000000	1.0000000000	1.0000000000	0.0317257609	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12040.5
0.0006588749	0.9993411251	0.0000000000	0.8788002009	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008856108	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0042851507	1.0000000000	1.0000000000	1.0000000000	0.0302768852	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12004.4
0.9399900116	0.0600099884	0.0000000000	0.8744915042	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011657426	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0045046925	1.0000000000	1.0000000000	1.0000000000	0.0309531518	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12076.2
0.0387069781	0.9612930219	0.0000000000	0.8688185124	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011535434	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0036738412	1.0000000000	1.0000000000	1.0000000000	0.0321204688	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12060.7
0.1652216664	0.8347783336	0.0000000000	0.8184871293	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010231332	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0030468170	1.0000000000	1.0000000000	1.0000000000	0.0365916005	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12121.3
0.9870685466	0.0129314534	0.0000000000	0.8855436990	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010231332	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0024550374	1.0000000000	1.0000000000	1.0000000000	0.0324176968	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12038
0.9782613125	0.0217386875	0.0000000000	0.9108206691	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011880447	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0019777341	1.0000000000	1.0000000000	1.0000000000	0.0358537016	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12074.4
0.9220995469	0.0779004531	0.0000000000	0.9067985538	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011880447	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0009829622	1.0000000000	1.0000000000	1.0000000000	0.0448623449	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12078.7
0.9768926498	0.0231073502	0.0000000000	0.8872792893	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011931493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0006610195	1.0000000000	1.0000000000	1.0000000000	0.0435503975	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12042.3
0.9241154652	0.0758845348	0.0000000000	0.9003974531	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011931493	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0005742042	1.0000000000	1.0000000000	1.0000000000	0.0528256957	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12071.3
0.0108905311	0.9891094689	0.0000000000	0.9037255452	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011715364	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0004467501	1.0000000000	1.0000000000	1.0000000000	0.0402317705	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12101.3
0.2485526751	0.7514473249	0.0000000000	0.9024578107	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0008776105	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002939345	1.0000000000	1.0000000000	1.0000000000	0.0309499686	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12039.2
0.2321908182	0.7678091818	0.0000000000	0.8802699600	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012827003	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002200515	1.0000000000	1.0000000000	1.0000000000	0.0397778512	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12060.8
0.4255557885	0.5744442115	0.0000000000	0.8772791855	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009503925	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002224643	1.0000000000	1.0000000000	1.0000000000	0.0301815194	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12060.1
0.8040938442	0.1959061558	0.0000000000	0.8734153096	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009068009	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002243712	1.0000000000	1.0000000000	1.0000000000	0.0282773901	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12037
0.9105727343	0.0894272657	0.0000000000	0.8488552755	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012555984	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002287291	1.0000000000	1.0000000000	1.0000000000	0.0354891268	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083.7
0.0310190864	0.9689809136	0.0000000000	0.8130031379	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012555984	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002285660	1.0000000000	1.0000000000	1.0000000000	0.0460291524	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12161.6
0.5569974724	0.4430025276	0.0000000000	0.7771195531	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012157733	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002270325	1.0000000000	1.0000000000	1.0000000000	0.0377903159	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12173.5
0.0084076322	0.9915923678	0.0000000000	0.8070806591	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012464696	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0003052184	1.0000000000	1.0000000000	1.0000000000	0.0257367761	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12134.9
0.3010949216	0.6989050784	0.0000000000	0.8431355458	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010494864	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0002509024	1.0000000000	1.0000000000	1.0000000000	0.0200321805	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12092.9
0.4941024670	0.5058975330	0.0000000000	0.8400644831	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010494864	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0004196945	1.0000000000	1.0000000000	1.0000000000	0.0155267640	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12050.9
0.4226932008	0.5773067992	0.0000000000	0.8226378430	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009676390	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0003188935	1.0000000000	1.0000000000	1.0000000000	0.0180250320	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12017.9
0.8612741152	0.1387258848	0.0000000000	0.8094398386	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009565765	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0003247160	1.0000000000	1.0000000000	1.0000000000	0.0147163292	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12077.3
0.0021987220	0.9978012780	0.0000000000	0.8093247803	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009565765	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0003392759	1.0000000000	1.0000000000	1.0000000000	0.0151118020	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12101.9
0.7063393527	0.2936606473	0.0000000000	0.8440256459	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010063677	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0005489143	1.0000000000	1.0000000000	1.0000000000	0.0145840851	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12044.4
0.2676291601	0.7323708399	0.0000000000	0.8214551247	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010063677	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0007184333	1.0000000000	1.0000000000	1.0000000000	0.0173484910	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12074
